ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-06-17,113,35,78,373900,150700,223200,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.316049
Mount Road ATM,2017-06-17,59,14,45,115000,72500,42500,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.316049
KK Nagar ATM,2017-06-17,121,84,37,651900,523900,128000,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.316049
Christ College ATM,2017-06-17,121,55,66,654400,442300,212100,SATURDAY,NH,H,WHH,2026-03-23 10:55:01.316049
