ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-03-07,134,33,101,415300,91600,323700,MONDAY,NH,W,HWW,2026-03-23 10:54:58.884758
Mount Road ATM,2016-03-07,8,4,4,29800,22000,7800,MONDAY,NH,W,HWW,2026-03-23 10:54:58.884758
Airport ATM,2016-03-07,110,89,21,699100,614400,84700,MONDAY,NH,W,HWW,2026-03-23 10:54:58.884758
KK Nagar ATM,2016-03-07,48,35,13,149500,113600,35900,MONDAY,NH,W,HWW,2026-03-23 10:54:58.884758
Christ College ATM,2016-03-07,202,70,132,876700,362200,514500,MONDAY,NH,W,HWW,2026-03-23 10:54:58.884758
