ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-01-05,122,41,81,610000,260400,349600,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.428922
Airport ATM,2016-01-05,31,18,13,117700,83500,34200,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.428922
KK Nagar ATM,2016-01-05,85,57,28,455700,300800,154900,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.428922
Christ College ATM,2016-01-05,136,61,75,682100,345000,337100,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.428922
