ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-03-03,137,52,85,665600,268300,397300,Tuesday,NH,W,WWW,2026-03-23 10:54:57.218128
Mount Road ATM,2015-03-03,193,119,74,981800,734000,247800,Tuesday,NH,W,WWW,2026-03-23 10:54:57.218128
Airport ATM,2015-03-03,105,78,27,678000,545700,132300,Tuesday,NH,W,WWW,2026-03-23 10:54:57.218128
KK Nagar ATM,2015-03-03,85,58,27,392800,282000,110800,Tuesday,NH,W,WWW,2026-03-23 10:54:57.218128
Christ College ATM,2015-03-03,153,73,80,632600,292200,340400,Tuesday,NH,W,WWW,2026-03-23 10:54:57.218128
