ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-05-14,110,31,79,426100,166000,260100,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.260037
Mount Road ATM,2016-05-14,23,7,16,81600,23500,58100,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.260037
Airport ATM,2016-05-14,14,14,0,80300,80300,0,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.260037
KK Nagar ATM,2016-05-14,67,51,16,409800,355600,54200,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.260037
Christ College ATM,2016-05-14,90,36,54,388300,174400,213900,SATURDAY,NH,H,WHH,2026-03-23 10:54:59.260037
