ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-04-11,143,27,116,415200,99300,315900,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.613819
Mount Road ATM,2017-04-11,174,51,123,648700,191900,456800,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.613819
Airport ATM,2017-04-11,90,38,52,530100,240900,289200,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.613819
KK Nagar ATM,2017-04-11,39,27,12,202400,153100,49300,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.613819
Christ College ATM,2017-04-11,114,23,91,462100,150200,311900,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.613819
