ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-27,113,34,79,417600,136700,280900,Wednesday,NH,W,WWW,2026-03-23 10:54:57.749878
Mount Road ATM,2015-05-27,170,102,68,831600,655500,176100,Wednesday,NH,W,WWW,2026-03-23 10:54:57.749878
Airport ATM,2015-05-27,65,51,14,343500,317800,25700,Wednesday,NH,W,WWW,2026-03-23 10:54:57.749878
KK Nagar ATM,2015-05-27,73,48,25,390100,301700,88400,Wednesday,NH,W,WWW,2026-03-23 10:54:57.749878
Christ College ATM,2015-05-27,124,63,61,602900,358500,244400,Wednesday,NH,W,WWW,2026-03-23 10:54:57.749878
