ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-06,122,40,82,398900,149700,249200,Wednesday,NH,W,WWW,2026-03-23 10:54:57.819187
Mount Road ATM,2015-05-06,204,125,79,1187200,890500,296700,Wednesday,NH,W,WWW,2026-03-23 10:54:57.819187
Airport ATM,2015-05-06,109,89,20,747000,642800,104200,Wednesday,NH,W,WWW,2026-03-23 10:54:57.819187
KK Nagar ATM,2015-05-06,170,95,75,885100,484500,400600,Wednesday,NH,W,WWW,2026-03-23 10:54:57.819187
Christ College ATM,2015-05-06,136,73,63,708100,444900,263200,Wednesday,NH,W,WWW,2026-03-23 10:54:57.819187
