ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-02-09,77,29,48,318600,158500,160100,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.652962
Mount Road ATM,2016-02-09,120,59,61,699800,486400,213400,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.652962
Airport ATM,2016-02-09,31,28,3,216100,208100,8000,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.652962
KK Nagar ATM,2016-02-09,267,191,76,1613100,1253000,360100,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.652962
Christ College ATM,2016-02-09,136,74,62,662400,427900,234500,TUESDAY,NH,W,WWW,2026-03-23 10:54:58.652962
