ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-03-17,117,36,81,398100,232300,165800,THURSDAY,NH,W,WWW,2026-03-23 10:54:58.732567
Airport ATM,2016-03-17,109,82,27,498900,407100,91800,THURSDAY,NH,W,WWW,2026-03-23 10:54:58.732567
KK Nagar ATM,2016-03-17,107,83,24,770500,668000,102500,THURSDAY,NH,W,WWW,2026-03-23 10:54:58.732567
Christ College ATM,2016-03-17,140,71,69,729700,470700,259000,THURSDAY,NH,W,WWW,2026-03-23 10:54:58.732567
