ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-02-28,150,45,105,470100,211900,258200,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.599428
Airport ATM,2016-02-28,107,80,27,493500,448100,45400,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.599428
KK Nagar ATM,2016-02-28,123,79,44,484100,346700,137400,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.599428
Christ College ATM,2016-02-28,120,45,75,316400,130500,185900,SUNDAY,NH,H,HHW,2026-03-23 10:54:58.599428
