ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-02-02,131,54,77,515400,214500,300900,Monday,NH,W,HWW,2026-03-23 10:54:56.923049
Mount Road ATM,2015-02-02,186,106,80,825500,486400,339100,Monday,NH,W,HWW,2026-03-23 10:54:56.923049
Airport ATM,2015-02-02,112,87,25,402200,319000,83200,Monday,NH,W,HWW,2026-03-23 10:54:56.923049
KK Nagar ATM,2015-02-02,106,65,41,521400,323900,197500,Monday,NH,W,HWW,2026-03-23 10:54:56.923049
Christ College ATM,2015-02-02,159,71,88,788900,368700,420200,Monday,NH,W,HWW,2026-03-23 10:54:56.923049
