ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-06-10,115,23,92,412000,145700,266300,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.534326
Mount Road ATM,2016-06-10,28,18,10,77500,47000,30500,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.534326
Airport ATM,2016-06-10,34,29,5,127100,123700,3400,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.534326
KK Nagar ATM,2016-06-10,69,55,14,350200,285400,64800,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.534326
Christ College ATM,2016-06-10,146,64,82,642600,353400,289200,FRIDAY,NH,W,WWH,2026-03-23 10:54:59.534326
