ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-05-17,98,29,69,335500,99000,236500,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:00.999942
Mount Road ATM,2017-05-17,49,17,32,161400,84400,77000,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:00.999942
KK Nagar ATM,2017-05-17,95,69,26,727800,580000,147800,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:00.999942
Christ College ATM,2017-05-17,134,43,91,533300,267500,265800,WEDNESDAY,NH,W,WWW,2026-03-23 10:55:00.999942
