ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2016-04-07,122,34,88,421300,160500,260800,THURSDAY,NH,W,WWH,2026-03-23 10:54:59.135238
Mount Road ATM,2016-04-07,69,50,19,313600,272800,40800,THURSDAY,NH,W,WWH,2026-03-23 10:54:59.135238
Airport ATM,2016-04-07,42,27,15,243800,173700,70100,THURSDAY,NH,W,WWH,2026-03-23 10:54:59.135238
KK Nagar ATM,2016-04-07,77,53,24,540100,467300,72800,THURSDAY,NH,W,WWH,2026-03-23 10:54:59.135238
Christ College ATM,2016-04-07,104,57,47,455200,266800,188400,THURSDAY,NH,W,WWH,2026-03-23 10:54:59.135238
