ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2017-04-18,100,14,86,349300,55200,294100,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.663763
Mount Road ATM,2017-04-18,94,19,75,307900,65900,242000,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.663763
KK Nagar ATM,2017-04-18,81,48,33,420800,244800,176000,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.663763
Christ College ATM,2017-04-18,111,39,72,565200,300600,264600,TUESDAY,NH,W,WWW,2026-03-23 10:55:00.663763
