ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-06-24,99,36,63,404800,190600,214200,Wednesday,NH,W,WWW,2026-03-23 10:54:57.999687
Mount Road ATM,2015-06-24,145,92,53,685800,474800,211000,Wednesday,NH,W,WWW,2026-03-23 10:54:57.999687
Airport ATM,2015-06-24,102,80,22,560600,470100,90500,Wednesday,NH,W,WWW,2026-03-23 10:54:57.999687
KK Nagar ATM,2015-06-24,72,62,10,352000,292000,60000,Wednesday,NH,W,WWW,2026-03-23 10:54:57.999687
Christ College ATM,2015-06-24,154,67,87,827700,419900,407800,Wednesday,NH,W,WWW,2026-03-23 10:54:57.999687
