ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-23,108,32,76,359700,209100,150600,Saturday,NH,H,WHH,2026-03-23 10:54:57.722
Mount Road ATM,2015-05-23,175,106,69,702800,516400,186400,Saturday,NH,H,WHH,2026-03-23 10:54:57.722
Airport ATM,2015-05-23,126,106,20,667500,630900,36600,Saturday,NH,H,WHH,2026-03-23 10:54:57.722
KK Nagar ATM,2015-05-23,61,38,23,303100,197400,105700,Saturday,NH,H,WHH,2026-03-23 10:54:57.722
Christ College ATM,2015-05-23,169,57,112,713200,333600,379600,Saturday,NH,H,WHH,2026-03-23 10:54:57.722
