ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-04-17,83,35,48,259100,159900,99200,Friday,NH,W,WWH,2026-03-23 10:54:57.345372
Mount Road ATM,2015-04-17,153,101,52,564800,413700,151100,Friday,NH,W,WWH,2026-03-23 10:54:57.345372
Airport ATM,2015-04-17,107,79,28,573200,476800,96400,Friday,NH,W,WWH,2026-03-23 10:54:57.345372
KK Nagar ATM,2015-04-17,50,38,12,194700,177800,16900,Friday,NH,W,WWH,2026-03-23 10:54:57.345372
Christ College ATM,2015-04-17,76,48,28,380700,262800,117900,Friday,NH,W,WWH,2026-03-23 10:54:57.345372
