ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-29,89,37,52,316500,169500,147000,Friday,NH,W,WWH,2026-03-23 10:54:57.764427
Mount Road ATM,2015-05-29,109,64,45,294500,177800,116700,Friday,NH,W,WWH,2026-03-23 10:54:57.764427
Airport ATM,2015-05-29,85,63,22,511000,449100,61900,Friday,NH,W,WWH,2026-03-23 10:54:57.764427
KK Nagar ATM,2015-05-29,106,65,41,554100,398300,155800,Friday,NH,W,WWH,2026-03-23 10:54:57.764427
Christ College ATM,2015-05-29,109,34,75,509900,147300,362600,Friday,NH,W,WWH,2026-03-23 10:54:57.764427
