ATM Name,Date,No Of Withdrawals,No Of XYZ Card Withdrawals,No Of Other Card Withdrawals,Total amount Withdrawn,Amount withdrawn XYZ Card,Amount withdrawn Other Card,Weekday,Festival Religion,Working Day,Holiday Sequence,Processed_Time
Big Street ATM,2015-05-18,32,28,4,129000,126400,2600,Monday,NH,W,HWW,2026-03-23 10:54:57.659552
Mount Road ATM,2015-05-18,130,84,46,354500,280500,74000,Monday,NH,W,HWW,2026-03-23 10:54:57.659552
Airport ATM,2015-05-18,98,92,6,670000,664400,5600,Monday,NH,W,HWW,2026-03-23 10:54:57.659552
KK Nagar ATM,2015-05-18,109,86,23,611500,508300,103200,Monday,NH,W,HWW,2026-03-23 10:54:57.659552
Christ College ATM,2015-05-18,108,55,53,591600,379100,212500,Monday,NH,W,HWW,2026-03-23 10:54:57.659552
